ID	Exhibit	Photo	@Photo_Slug	Description	Name	Bio	@Path
26746	"Robotics, Circuits, & 3- D Printed Kid Inventions"	http://makerfaire.files.wordpress.com/2014/03/slide20.jpg	slide20.jpg	"Student original projects created from the Thymio Robot, 3-D printed parts, Little Bits and zany materials to create prototypes of invention.  Each work was created by students to solve a problem."	Sharon Marzouk	Sharon is the Founder of TechyKids.com and Instructional Technology Coordinator for Woodland School  with a passion for design thinking. She leads many educational robotics programs for kids.	images:slide20.jpg
26734	The Euclid Robot	http://makerfaire.files.wordpress.com/2014/03/zach_schoch_robot_euclid.jpg	zach_schoch_robot_euclid.jpg	Large Scale 3d printing.	Zachary Schoch	"Zachary Schoch is trying to push the limits of 3d printing and robotic fabrication. After finishing his masters thesis at sci-arc in Los Angeles, CA he has been developing the Euclid Robot 3D printer."	images:zach_schoch_robot_euclid.jpg
26725	PhotosynQ: The Global Plant Happiness Project	http://makerfaire.files.wordpress.com/2014/03/img_2821.jpg	img_2821.jpg	"PhotosynQ is a network of low cost, hand-held measurement devices which researchers, educators, and citizen scientists can use to build a global database of plant health."	"Greg Austic, Robert Zegarac"		images:img_2821.jpg
26667	Open Source Living Room	http://makerfaire.files.wordpress.com/2014/03/atfab.jpg	atfab.jpg	"Chill in the distributed manufacturing future, when we'll ship information and not stuff! See the first generations of digitally fabricated, open source furniture and houseware designs. Ready for download and local making."	AtFAB	"Anne Filson and Gary Rohrbacher founded AtFAB to design things for digital CNC fabrication tools and networked manufacturing, in order to provoke a new way of designing, making, and buying things. rn"	images:atfab.jpg
26661	Metawear - Wearable Prototypes in 30 mins or less!	http://makerfaire.files.wordpress.com/2014/03/metawear.png	metawear.png	"With Metawear you don't need an Electrical Engineering degree to build an awesome prototype. Build a functional, certifiable, and manufacturable wearable device in 30 minutes or less!"	"Laura Kassovic, Matt Baker"		images:metawear.png
26633	RockIT CoLabs	http://makerfaire.files.wordpress.com/2014/03/rockit-colabs.jpg	rockit-colabs.jpg	"We are a new neighborhood Mini-Makerspace in downtown San Francisco. We are purposely small at 2,500 square feet so makers and hackers can easily get to know each other.  We are a community of hackers that love collaborating."	RockIT CoLabs	"We are a social community of makers, hackers and entrepreneurs in downtown San Francisco."	images:rockit-colabs.jpg
26622	Lil DJ: where toddlers become turntablists	http://makerfaire.files.wordpress.com/2014/02/oliver-at-lil-dj.jpg	oliver-at-lil-dj.jpg	Lil DJ is an interactive toy that puts kids in the DJ booth where they can create their own music by layering beats and loops.  Lil DJ is designed to enable kids to make music that is pleasing to them and their parents. 	"Jason Keppe, Peter Gardner"		images:oliver-at-lil-dj.jpg
26613	44 Daughters	http://makerfaire.files.wordpress.com/2013/04/screen-shot-2013-04-24-at-9-52-38-am.png	screen-shot-2013-04-24-at-9-52-38-am.png	"The 44 Daughters (and Sons) suggest what is is like to be a family of girls (and boys) who are all different. They show the world that we are all the same, but also our own selves, and we should be accepted for who we are. This year, you can Make-Your-Own-Dolls. Come by my exhibit to learn how!"	Sam Montgomery	Sam Montgomery's artwork ranges from handmade dolls to pottery and 3-D art made from found objects.  The 44 Daughters (and Sons) Collection began when he was a student at a music academy. 	images:screen-shot-2013-04-24-at-9-52-38-am.png
26604	Life-Size Mousetrap	http://makerfaire.files.wordpress.com/2013/05/mousetrap.jpg	mousetrap.jpg	"The Life Size Mousetrap is a fantastically hand crafted, 16 piece, 50,000-lb. interactive kinetic sculpture set atop a 6,500-square-foot game board. This giant Rube Goldberg style contraption comes complete with a Vaudevillian style show, original Musical score by the one woman band Esmerelda Strange, Sexy Mice can-can dancers, clown workers, acrobatic hi jinks, and other spectacular scenes dedicated to the pursuit of spectacle-laden fun!"	Mark Perez		images:mousetrap.jpg
26606	Mini-Face Metal Casting	http://makerfaire.files.wordpress.com/2014/02/face-casts-process.jpg	face-casts-process.jpg	"How to 3D scan your face then print, vacuum form, plaster cast and pour hot aluminum into a negative mold. "	Ky Faubion	Already made a bio for another project! 	images:face-casts-process.jpg
26591	Justin Gray's fire sculpture robots in the sand!	http://makerfaire.files.wordpress.com/2013/03/borisfirelarge1.jpg	borisfirelarge1.jpg	"Justin Gray builds robots, fire art and just about anything he imagines. Come see what he has created in his lab this past winter! We promise you will be blown away! "	Justin Gray	"Justin Gray operates West Oakland-based Graywrx Fabrications.  Their specialties include electric vehicle design and fabrication, prototyping, metal fabrication, robotic systems design and build, special effects (fire and robots), precision machining including mill and lathe work, hydraulic systems design and repair."	images:borisfirelarge1.jpg
26593	Bubble Top	http://makerfaire.files.wordpress.com/2014/02/glass-top.jpg	glass-top.jpg	The bubble top is designed to blow bubbles when spun! 	Ky Faubion	Ky is a hard working dog walker in San Francisco who spends most of his free time and energy conceptualizing fun tactile inventions. He also works as a 3D scanning instructor at Tech Shop SF. 	images:glass-top.jpg
26587	streetbeats	http://makerfaire.files.wordpress.com/2014/02/sbpromopics1.jpg	sbpromopics1.jpg	"A hi energy musical performance featuring the improvisational Drum & Percussion styles of ''John F. King II, using a Home ''MAKER'D'' drumset instead of traditional musical drum and percussion equipment.                        "	John King II	"Bio is on file @ Makerfaire., under ''about the Maker''"	images:sbpromopics1.jpg
26580	Smart Phone Injector Keyboard	http://makerfaire.files.wordpress.com/2014/03/injector.jpeg	injector.jpeg	This device turns your smart phone into a human input device for computers and enables apps on the phone to communicate directly to the system.  No software or network is required.	Laurence Hamid	"I'm an expert in the field of biometrics and information security.  I enjoy music, painting, sports, and 3d printing."	images:injector.jpeg
26578	California Teacher Pathway	http://makerfaire.files.wordpress.com/2014/02/ctp-cfbanner1-960x390.png	ctp-cfbanner1-960x390.png	"Come build rockets, race cars, skyscrapers, and big bubbles with the California Teacher Pathway's Teacher Fellows! CTP supports young people with a passion for teaching to become education leaders in their communities."	California Teacher Pathway	"CTP works with a broad range of partners to create a strong and diverse pipeline of highly motivated, skilled, and culturally connected teachers who build life long connections with their community."	images:ctp-cfbanner1-960x390.png
26520	"WORMS, WORMS, WORMS!"	http://makerfaire.files.wordpress.com/2014/02/turn-garbage-into-garden.png	turn-garbage-into-garden.png	"The County of San Mateo RecycleWorks will teach you how to reduce, reuse, recycle and compost with demonstrations and worms!"	County of San Mateo RecycleWorks	"RecycleWorks is a program of the County of San Mateo that promotes reducing, reusing, recycling and composting. We will have a table staffed with master composters excited to teach the participants ab"	images:turn-garbage-into-garden.png
26496	Start Making! @ Computer Clubhouses	http://makerfaire.files.wordpress.com/2014/02/iccnlogo2014_small.png	iccnlogo2014_small.png	"The Computer Clubhouse Start Making! Program introduces youth to the basics of circuitry, coding, crafting, & engineering through progressive introductory activities, leading to individual & small group ""open make"" pursuits."	Intel Computer Clubhouse Network	Computer Clubhouse provides a safe out of school learning environment where youth from underserved communities work with mentors to explore their own interests & building confidence through designing.	images:iccnlogo2014_small.png
26492	Bionic Robohand	http://makerfaire.files.wordpress.com/2014/02/bionicroohand-2.jpg	bionicroohand-2.jpg	3D Printer + (Robohand + InMoov || Simulator) + Raspberry Pi + Machine Learning + (EMG  || Emotiv EEG || Android) = Bionic Robohand (Low Cost Prosthesis)	"Ali Lemus, Julio Fajardo"		images:bionicroohand-2.jpg
26490	South Bay Woodworkers Association	http://makerfaire.files.wordpress.com/2014/02/clock-angled-front-view.jpg	clock-angled-front-view.jpg	"Join the South Bay Woodworkers Association, a diverse and friendly group of folks interested in all aspects of woodworking, at all skill levels, combining ''old tech'' with CAD and CNC, sharing and learning together."	South Bay Woodworkers Association	"South Bay Woodworkers was formed in 2001, meets monthly in Saratoga, holds semi-annual social events and frequent community projects. It covers a wide range of woodworking interests and skill levels."	images:clock-angled-front-view.jpg
26477	Rawrz Toys!	http://makerfaire.files.wordpress.com/2014/02/elephant.jpg	elephant.jpg	"RawrzToys combine tech and traditional art techniques to create hand-crafted toys. We design, 3d model & print, silicone mold, resin cast, clean & paint them all! Whimsical narwhales in tophats, sharks, elephants and more!"	"Ann Sidenblad, Victoria Rose"		images:elephant.jpg
26438	Pannaus Props	http://makerfaire.files.wordpress.com/2014/02/pannaus_props_presentation.jpg	pannaus_props_presentation.jpg	Pannaus Props is a propmaking duo based in Italy that integrates technology into handmade productions. Come visit us to witness how innovation and oldschool perfectly blend into our masterpieces.	Pannaus Props	"A self-taught italian prop making duo, Pannaus Props makes replica props, turns original designs into live objects and works on commission about almost anything."	images:pannaus_props_presentation.jpg
26428	Meet Romibo! A Social Robot by Origami Robotics	http://makerfaire.files.wordpress.com/2014/02/image28.jpg	image28.jpg	Romibo is a social robot that helps caregivers teach and reinforce social skills with children. He is particularly useful for individuals who have special needs. Come talk and play with Romibo and see how he's made.	Origami Robotics	Origami Robotics make low cost social robots for use in therapy and education. Our robots can be found in schools and hospitals around the world and even at the Mars Desert Research Center.	images:image28.jpg
26407	The Turbinophone	http://makerfaire.files.wordpress.com/2014/02/13-2.png	13-2.png	The Turbinophone is a jet engine that has been transformed into an interactive musical instrument. You will have the opportunity to make a General Electric J79 turbojet make music.	Kunal Dovedy	"Kunal loves music, aircraft and making. He especially enjoys discovering new ways to play music, welding and turbine engines."	images:13-2.png
26404	PersonaLED	http://makerfaire.files.wordpress.com/2014/02/img_3884.jpg	img_3884.jpg	"Wearable, interactive LED display panels.  Some built completely from scratch, others using the now-common WS2812 programmable LEDs.  Display your mood, play a game, wear your twitter feed, light up everyone's night!"	Erik Johnson	I take things apart. I break them. Then I put things that don't belong back inside them.	images:img_3884.jpg
26391	SpikenzieLabs Kits	http://makerfaire.files.wordpress.com/2014/02/makerfairestdc.jpg	makerfairestdc.jpg	SpikenzieLabs is the maker of many great electronics kits. Their kits range from learn to solder such as the Dice Kit to Arduino based hackable projects like the Solder:Time Desk Clock.	Mark Demers		images:makerfairestdc.jpg
26384	Makelangelo Art Robot	http://makerfaire.files.wordpress.com/2014/02/limits.png	limits.png	"An Artduino-powered mural drawing robot.  Motors in the top two corners pull belts to drag a pen around the paper, and a servo lifts the pen.  Great training wheels for 3D printers."	Dan Royer	Obsessed with automated manufacturing.	images:limits.png
